"Date","Price","Open","High","Low","Vol.","Change %"
"10/17/2025","9.350","9.470","9.470","9.260","8.64M","-1.58%"
"10/16/2025","9.500","9.550","9.590","9.440","8.86M","-0.94%"
"10/15/2025","9.590","9.640","9.700","9.580","11.73M","-0.10%"
"10/14/2025","9.600","9.560","9.670","9.550","12.27M","0.52%"
"10/13/2025","9.550","9.540","9.600","9.450","6.01M","0.00%"
"10/10/2025","9.550","9.610","9.630","9.520","3.69M","-0.52%"
"10/09/2025","9.600","9.570","9.640","9.420","9.08M","0.42%"
"10/08/2025","9.560","9.500","9.560","9.430","5.56M","0.63%"
"10/07/2025","9.500","9.460","9.520","9.430","7.90M","0.85%"
"10/06/2025","9.420","9.560","9.620","9.420","4.93M","-1.57%"
"10/03/2025","9.570","9.620","9.650","9.550","2.31M","-0.31%"
"10/02/2025","9.600","9.610","9.670","9.570","5.95M","-0.10%"
"10/01/2025","9.610","9.490","9.660","9.460","8.89M","1.37%"
"09/30/2025","9.480","9.510","9.580","9.450","7.43M","-0.21%"
"09/29/2025","9.500","9.330","9.580","9.310","13.13M","2.15%"
"09/26/2025","9.300","9.150","9.310","9.150","6.12M","1.75%"
"09/25/2025","9.140","9.220","9.330","9.140","14.56M","-0.87%"
"09/24/2025","9.220","9.470","9.470","9.210","19.25M","-2.64%"
"09/23/2025","9.470","9.640","9.730","9.470","13.15M","-1.66%"
"09/22/2025","9.630","9.630","9.730","9.630","4.04M","0.10%"
"09/19/2025","9.620","9.620","9.720","9.600","9.97M","0.31%"
"09/18/2025","9.590","9.540","9.650","9.540","4.37M","0.42%"
"09/17/2025","9.550","9.530","9.590","9.430","6.17M","0.10%"
"09/16/2025","9.540","9.510","9.650","9.480","5.50M","0.32%"
"09/15/2025","9.510","9.620","9.660","9.510","7.29M","-1.14%"
"09/12/2025","9.620","9.600","9.660","9.550","3.72M","0.73%"
"09/11/2025","9.550","9.250","9.620","9.250","31.71M","3.58%"
"09/10/2025","9.220","9.360","9.390","9.220","8.28M","-1.50%"
"09/09/2025","9.360","9.300","9.420","9.300","9.54M","0.32%"
"09/08/2025","9.330","9.450","9.500","9.220","7.16M","-1.17%"
"09/04/2025","9.440","9.480","9.500","9.360","5.22M","-0.42%"
"09/03/2025","9.480","9.450","9.580","9.430","6.64M","-0.11%"
"09/02/2025","9.490","9.360","9.540","9.250","9.47M","1.39%"
"09/01/2025","9.360","9.620","9.640","9.310","8.35M","-2.70%"
"08/29/2025","9.620","9.730","9.770","9.620","4.76M","-1.03%"
"08/28/2025","9.720","9.810","9.860","9.720","6.44M","-0.82%"
"08/27/2025","9.800","9.830","9.870","9.800","5.94M","0.62%"
"08/26/2025","9.740","9.960","10.000","9.740","46.55M","-1.81%"
"08/25/2025","9.920","10.060","10.200","9.920","7.50M","-1.00%"
"08/22/2025","10.020","9.900","10.140","9.900","12.94M","1.52%"
"08/21/2025","9.870","9.850","9.950","9.850","6.95M","0.30%"
"08/20/2025","9.840","9.760","9.910","9.750","7.03M","0.82%"
"08/19/2025","9.760","9.750","9.840","9.700","5.13M","0.00%"
"08/18/2025","9.760","9.750","9.820","9.750","3.92M","0.10%"
"08/15/2025","9.750","9.730","9.880","9.700","9.69M","0.72%"
"08/14/2025","9.680","9.600","9.820","9.600","3.98M","-0.72%"
"08/13/2025","9.750","9.880","9.910","9.750","6.43M","-1.32%"
"08/12/2025","9.880","9.820","10.000","9.820","14.67M","0.41%"
"08/11/2025","9.840","9.820","9.890","9.760","4.18M","0.10%"
"08/08/2025","9.830","9.800","9.840","9.690","3.79M","0.61%"
"08/07/2025","9.770","9.870","9.950","9.770","9.41M","-0.91%"
"08/06/2025","9.860","9.700","9.860","9.660","13.57M","3.03%"
"08/05/2025","9.570","9.550","9.640","9.530","8.18M","0.31%"
"08/04/2025","9.540","9.560","9.560","9.450","4.07M","-0.31%"
"08/01/2025","9.570","9.550","9.610","9.440","6.14M","0.53%"
"07/31/2025","9.520","9.620","9.690","9.510","13.23M","-1.04%"
"07/30/2025","9.620","9.600","9.620","9.400","10.37M","0.21%"
"07/29/2025","9.600","9.920","9.980","9.520","25.15M","-3.03%"
"07/28/2025","9.900","9.850","9.970","9.820","8.94M","1.02%"
"07/25/2025","9.800","9.790","9.860","9.700","6.27M","0.51%"
"07/24/2025","9.750","9.840","9.930","9.710","8.90M","-0.51%"
"07/23/2025","9.800","9.600","9.800","9.600","7.20M","2.08%"
"07/22/2025","9.600","9.580","9.650","9.460","7.08M","0.00%"
"07/21/2025","9.600","9.730","9.800","9.570","5.07M","-1.44%"
"07/18/2025","9.740","9.740","9.830","9.690","7.81M","0.21%"
"07/17/2025","9.720","9.580","9.740","9.550","9.17M","1.57%"
"07/16/2025","9.570","9.710","9.780","9.570","11.14M","-1.44%"
"07/15/2025","9.710","9.520","9.880","9.450","19.45M","2.75%"
"07/14/2025","9.450","9.450","9.620","9.360","14.92M","0.32%"
"07/11/2025","9.420","9.170","9.440","9.170","12.05M","2.39%"
"07/10/2025","9.200","9.230","9.330","9.200","5.57M","-0.54%"
"07/09/2025","9.250","9.080","9.250","9.080","13.51M","1.87%"
"07/08/2025","9.080","9.060","9.140","9.030","19.31M","0.22%"
"07/07/2025","9.060","9.010","9.130","9.010","6.30M","0.67%"
"07/04/2025","9.000","9.080","9.160","8.990","5.44M","-0.88%"
"07/03/2025","9.080","8.820","9.080","8.800","10.79M","2.95%"
"07/02/2025","8.820","8.900","8.930","8.760","6.70M","-0.68%"
"07/01/2025","8.880","8.930","9.000","8.820","5.27M","-0.45%"
"06/30/2025","8.920","8.900","9.170","8.880","21.57M","1.36%"
"06/26/2025","8.800","8.740","8.850","8.710","9.91M","0.92%"
"06/25/2025","8.720","8.920","8.960","8.690","12.10M","-2.02%"
"06/24/2025","8.900","8.290","8.990","8.150","48.86M","10.01%"
"06/23/2025","8.090","7.940","8.130","7.900","11.22M","1.89%"
"06/20/2025","7.940","7.750","7.940","7.690","14.92M","4.47%"
"06/19/2025","7.600","7.710","7.820","7.510","10.61M","-1.55%"
"06/18/2025","7.720","7.800","7.920","7.710","6.90M","-1.03%"
"06/17/2025","7.800","7.900","7.980","7.800","6.33M","-1.02%"
"06/16/2025","7.880","7.920","8.030","7.880","8.81M","0.00%"
"06/13/2025","7.880","7.850","7.970","7.700","17.26M","-3.90%"
"06/12/2025","8.200","8.360","8.370","8.180","13.93M","-2.26%"
"06/11/2025","8.390","8.410","8.550","8.390","8.95M","-0.24%"
"06/10/2025","8.410","8.450","8.450","8.350","7.12M","-0.47%"
"06/09/2025","8.450","8.320","8.470","8.270","9.07M","1.56%"
"06/04/2025","8.320","8.280","8.320","8.220","8.73M","0.48%"
"06/03/2025","8.280","8.250","8.320","8.220","4.23M","0.00%"
"06/02/2025","8.280","8.330","8.350","8.220","8.54M","-0.36%"
"05/30/2025","8.310","8.370","8.430","8.310","31.72M","-1.31%"
"05/29/2025","8.420","8.370","8.480","8.350","23.72M","0.60%"
"05/28/2025","8.370","8.350","8.440","8.350","9.50M","0.24%"
"05/27/2025","8.350","8.360","8.430","8.350","8.91M","-0.24%"
"05/26/2025","8.370","8.370","8.400","8.330","4.22M","0.00%"
"05/23/2025","8.370","8.350","8.370","8.310","5.61M","0.12%"
"05/22/2025","8.360","8.350","8.370","8.300","13.10M","0.24%"
"05/21/2025","8.340","8.350","8.430","8.290","19.01M","0.48%"
"05/20/2025","8.300","8.310","8.430","8.280","10.28M","-0.12%"
"05/19/2025","8.310","8.270","8.350","8.250","7.91M","0.48%"
"05/16/2025","8.270","8.160","8.310","8.130","13.44M","1.22%"
"05/15/2025","8.170","8.260","8.260","8.140","15.76M","-1.09%"
"05/14/2025","8.260","8.430","8.430","8.160","11.75M","-2.02%"
"05/13/2025","8.430","8.480","8.510","8.410","11.08M","0.00%"
"05/12/2025","8.430","8.380","8.540","8.380","15.86M","0.96%"
"05/09/2025","8.350","8.480","8.510","8.350","8.77M","-2.11%"
"05/08/2025","8.530","8.350","8.570","8.350","18.13M","2.77%"
"05/07/2025","8.300","8.190","8.300","8.140","13.28M","1.34%"
"05/06/2025","8.190","8.110","8.210","8.110","12.83M","1.11%"
"05/05/2025","8.100","8.200","8.220","8.100","9.60M","-1.70%"
"05/02/2025","8.240","8.260","8.320","8.210","5.18M","-0.36%"
"05/01/2025","8.270","8.250","8.340","8.130","10.60M","0.12%"
"04/30/2025","8.260","8.430","8.430","8.260","11.80M","-1.67%"
"04/29/2025","8.400","8.450","8.630","8.400","13.51M","0.96%"
"04/28/2025","8.320","8.220","8.360","8.220","5.12M","1.46%"
"04/25/2025","8.200","8.400","8.480","8.200","7.63M","-2.03%"
"04/24/2025","8.370","8.120","8.470","8.120","12.65M","2.83%"
"04/23/2025","8.140","7.900","8.140","7.880","13.51M","3.56%"
